"Id","Predicted"
333,876.960374188595
334,851.662479322156
335,954.011335041097
336,905.870854215551
337,863.518040689742
338,872.045251557603
339,859.370080169727
340,983.410005104088
341,948.878271153706
342,986.204204573529
343,856.120933118626
344,926.435761392029
345,1009.29077629691
346,936.339672931717
347,830.502381112354
348,826.021509733648
349,912.80420202094
350,960.643590478052
351,865.300332248662
352,934.111363590884
353,865.468069428913
354,851.118116877507
355,896.61303044112
356,934.048787000414
357,848.250008444084
358,919.918101559277
359,922.256914830941
360,905.015623438449
361,864.596609561428
362,990.865026610438
363,842.767796551343
364,837.049455527682
365,860.506363247972
366,838.619931850713
367,1005.06124518144
368,847.86290319034
369,963.14779151525
370,972.763702108685
371,841.625986157611
372,857.50661819549
373,1018.01557344764
374,861.464912221607
375,879.110579755608
376,835.259111316773
377,883.238399278503
378,934.311495499191
379,939.950689153906
380,947.448985530267
381,895.108502076691
382,949.900545127428
383,838.49600508259
384,865.587529637254
385,854.398657566693
386,922.384772443242
387,830.844634792127
388,870.457561223448
389,873.481482591757
390,862.808112393133
391,904.355662250906
392,856.583160627968
393,950.057097004566
394,923.123104447892
395,842.951294620099
396,1004.02825442578
397,959.884057474541
398,881.423274710367
399,955.032164752483
400,934.518342835669
401,862.981597785634
402,852.892101280449
403,1006.21658072963
404,944.175670068958
405,829.415313679347
406,835.705647152223
407,835.365832511583
408,901.942880509465
409,923.136447560697
410,891.184794569039
411,866.629264518633
412,842.97673980784
413,854.424356476287
414,834.440845403791
415,900.477624519059
416,917.365899852433
417,950.004311351178
418,840.676880244457
419,874.695548043004
420,872.745382203531
421,927.260042333175
422,938.692940648616
423,928.009891110109
424,849.544324788571
425,902.093414715549
426,853.831485379473
427,835.72421238992
428,859.598796056249
429,919.330499688222
430,901.092457521663
431,890.021750946602
432,832.441517702231
433,868.274369388164
434,847.529253377172
435,971.214424444799
436,877.320870839161
437,879.02671982329
438,844.012983775392
439,945.41511089186
440,866.307315265789
441,954.267463092139
442,929.719866868894
443,996.860312324687
444,946.779252735578
445,932.981040839848
446,819.88246696713
447,844.342156902581
448,850.147584299935
449,922.131633145342
450,862.272760304433
451,839.0235310805
452,842.489464910264
453,855.403841916937
454,854.69070117209
455,948.366544633027
456,965.846723759081
457,917.645054281893
458,964.115895297509
459,919.809370940216
460,852.955484988954
461,918.424925208019
462,844.943548442927
463,831.120907335586
464,901.101753717739
465,936.661611374642
466,874.838711235891
467,942.713089039535
468,876.398055447018
469,904.600249438896
470,872.652113686549
471,852.809564173353
472,919.545613395298
473,939.457119320155
474,972.267212835519
475,865.074217075031
476,848.974072625468
477,847.960397701347
478,838.726386501163
479,946.755657313115
480,878.042848865996
481,862.549946375671
482,855.013563757442
483,855.839996448165
484,895.792177180556
485,923.432963173589
486,855.212625668544
487,920.107695079671
488,829.459466102635
489,866.025193056936
490,904.810440315254
491,827.321862534605
492,859.010454689778
493,837.442786993182
494,923.147959989103
495,839.104052916169
496,899.548941813366
497,864.020433455764
498,915.800468917601
499,964.617210264478
500,983.654168977388
501,945.391623965494
502,919.078052585537
503,1022.51651495685
504,879.669106817237
505,913.836176954836
506,907.855068743302
507,889.487074746372
508,945.499824875107
509,850.063571150269
510,1011.3687278763
511,897.066341665777
512,938.692940648616
513,922.850926884072
514,870.664467865121
515,953.358782761468
516,892.373425181591
517,892.277410050418
518,854.315973330871
519,873.663122777871
520,982.156420220053
521,862.404343660397
522,852.66904636017
523,959.733280764776
524,871.55749085742
525,937.384461110662
526,865.021040771317
527,923.883922555455
528,942.876267564629
529,852.895445508402
530,969.786581762804
531,954.541071061947
532,885.495489649446
533,947.291660843417
534,837.752011552744
535,893.029690640324
536,851.790266788477
537,926.709013065789
538,914.638687391722
539,951.621725982433
540,882.652775632276
541,842.288036779108
542,844.498969671724
543,952.199529582867
544,901.014053517429
545,955.043488732976
546,839.274615883114
547,880.472703498075
548,807.999975969724
549,887.717279606644
550,844.901719965259
551,901.878652919302
552,953.761775115825
553,986.643253036396
554,888.624884352947
555,940.343189875202
556,871.337217054024
557,869.171411463278
558,892.406440258113
559,977.098555407283
560,840.363059884417
561,869.58611199302
562,953.503090409678
563,839.418851348819
564,863.65217306315
565,905.421587224351
566,878.086435807971
567,966.864967423229
568,934.101795618451
569,858.453111397699
570,913.766280335185
571,909.844974649051
572,932.556134690894
573,866.335697920615
574,849.935191366894
575,931.127507327474
576,914.119269566349
577,947.174878806109
578,909.654924920134
579,919.26796746999
580,867.869592814212
581,912.464255636645
582,884.925096182211
583,904.519626037552
584,922.48509627649
585,826.343774605819
586,845.048475123898
587,820.487105181077
588,882.986622791286
589,868.065468535089
590,875.160297516937
591,901.897692677943
592,856.945981235112
593,843.595745668325
594,864.985088036963
595,844.327079566472
596,934.418078100745
597,850.158601737217
598,904.716033331089
599,948.099335776322
600,841.503729183285
601,879.242057632713
602,842.808470118893
603,959.325846769061
604,918.915393058545
605,970.765754141379
606,840.907928825109
607,888.796075893581
608,918.841791509811
609,861.53630140207
610,954.301347102577
611,965.047255548357
612,836.932198672032
613,881.723464507362
614,937.41239906766
615,855.821769806018
616,933.563038102249
617,875.50912205757
618,918.615507980081
619,881.297051206478
620,890.128047620965
621,913.166641192787
622,927.97342644757
623,851.725134983033
624,838.815063449918
625,880.194272039676
626,918.125404933773
627,858.473320036355
628,849.831693629545
629,967.449434065886
630,868.869101238161
631,896.348690867962
632,849.898362253341
633,846.320310178489
634,844.24851253246
635,873.171001187395
636,898.18111875857
637,888.816267544404
638,861.702188444164
639,1011.6594566452
640,904.623672821719
641,850.067630495367
642,831.612171797649
643,944.248639896323
644,900.754988576198
645,847.961868509068
646,849.790786848302
647,884.827444251059
648,910.692751409733
649,919.267332691263
650,931.49825969532
651,948.730129957577
652,864.55690373281
653,911.826813633219
654,885.883443959217
655,933.760214843118
656,872.696409847835
657,882.304819272482
658,881.001817977929
659,970.734567918713
660,951.661812058941
661,853.718182716897
662,924.142090987531
663,953.578517161004
664,832.516154649769
665,857.339074328309
666,915.325902798795
667,880.991599039116
668,879.126151787088
669,873.570148467275
670,929.868223855388
671,858.837072817551
672,893.474594395127
673,860.041630563181
674,834.6637923206
675,955.108105883846
676,848.4180123962
677,952.908092321843
678,961.054874518493
679,868.237104822212
680,879.495593802523
681,831.431465477974
682,970.790063758395
683,855.003143880807
684,912.083064314691
685,919.645546694344
686,896.762276113179
687,864.309615495193
688,860.579227550566
689,884.406976964863
690,910.06050482986
691,855.508996836856
692,987.754114190451
693,926.681997765467
694,924.660646844626
695,855.068752372041
696,865.015739972892
697,979.291409681202
698,829.557974040596
699,832.910242158978
700,869.745795855153
701,895.987738303957
702,863.938864952899
703,808.663182810502
704,831.512909611964
705,877.357227034023
706,967.008230907988
707,929.874946565877
708,823.463388856762
709,932.700552293027
710,860.725166157514
711,870.951702955368
712,846.976085551985
713,840.581786309704
714,832.94401437488
715,882.943672345122
716,904.357335090041
717,877.947196211564
718,956.853031821025
719,853.331387394996
720,843.650604653652
721,918.977861078107
722,972.305844318078
723,929.06777719513
724,926.848982647833
725,966.367060863879
726,970.55348837511
727,957.651860586746
728,861.849750782392
729,916.880846779706
730,882.615787948584
731,876.137997361002
732,894.134729909842
733,837.58723853367
734,860.33529372976
735,905.039114367581
736,897.719863730628
737,934.453919460895
738,863.18767576784
739,824.659446223217
740,862.507237221755
741,886.47339032263
742,855.512148929483
743,899.630301890167
744,911.757122909272
745,873.961491744238
746,853.207780653465
747,856.792333493169
748,841.706541823107
749,855.622695738435
750,935.038757103743
751,983.510439140286
752,943.390838215724
753,861.7106725786
754,885.647761457221
755,832.514113562895
756,941.141440910578
757,960.993929374934
758,907.8088817807
759,912.985879798478
760,864.147970231294
761,927.666892637906
762,882.640199891452
763,844.113973067215
764,905.788892751661
765,905.342380592003
766,938.432196786191
767,952.793018692755
768,882.34005298157
769,942.331770275865
770,922.816869431626
771,914.48749809491
772,920.425781920916
773,944.652235918955
774,928.001548995962
775,889.068056367963
776,912.738775135629
777,900.503579347031
778,893.893747793016
779,842.360878014166
780,849.593700667072
781,922.259462312839
782,934.042468326254
783,954.474000048474
784,920.232993805912
785,888.592126388743
786,893.081948687977
787,871.344735004313
788,851.246565066642
789,864.423430332288
790,946.628514377109
791,908.945287348251
792,861.203911314369
793,863.078995379998
794,832.98327312847
795,854.315973330871
796,868.331719009293
797,987.793343130368
798,873.803847305506
799,931.315830663429
800,839.827286878979
801,929.846897292067
802,935.032335150914
803,840.773754948386
804,964.092728636664
805,849.619192824248
806,905.650561038856
807,955.71792697435
808,904.338486110923
809,830.493097441737
810,931.524822816864
811,949.85065497912
812,929.641980472486
813,850.965066641103
814,944.533402420609
815,1028.10102418164
816,889.550370237557
817,927.520959446978
818,913.428942955987
819,845.544042227004
820,898.482454384954
821,865.980952252547
822,867.004627116286
823,907.428917737954
824,850.499614986169
825,834.788780522053
826,934.04289559646
827,852.543429021694
828,863.385670000192
829,840.528609267683
830,996.726267567094
831,930.202112389597
832,937.951021700763
833,865.049116249866
834,901.654202108883
835,848.315849153441
836,928.611243003194
837,898.799527289884
838,885.544290610764
839,873.160987248222
840,909.16008815731
841,901.487379830767
842,842.58184487671
843,862.391924297815
844,853.216191474276
845,841.895634289627
846,937.078642521577
847,926.900701839055
848,859.50134860634
849,948.038198634007
850,937.0386257426
851,882.071753870841
852,859.909032564305
853,830.890208683239
854,898.70863608447
855,924.944383225622
856,979.022177270424
857,884.401596349373
858,846.86627891603
859,882.195371800903
860,953.262646386647
861,931.941765689742
862,930.132978179638
863,933.826091073497
864,932.611719905704
865,934.518342835669
866,910.595320411347
867,839.274564271065
868,900.836649080651
869,866.649923058372
870,857.030955579219
871,951.880231170289
872,895.183484890062
873,912.51166626632
874,983.243583951233
875,901.440260516261
876,944.570688441367
877,874.435439641602
878,900.217651697283
879,958.504354189499
880,897.97031171339
881,910.661044636581
882,870.651296435637
883,932.908346944285
884,952.808261139071
885,922.866432670387
886,959.01673220456
887,868.303033670949
888,929.418293945913
889,820.833979719246
890,862.556191435098
891,811.445453367094
892,847.897217821766
893,878.764511951231
894,851.910458995058
895,928.537965295342
896,869.356483612282
897,855.372242010941
898,862.233120994046
899,831.120907335586
900,883.475474372113
901,830.419943178538
902,899.504766050959
903,925.133920955064
904,920.290371914874
905,923.027596453467
906,950.247549911466
907,901.001422099725
908,846.940927506235
909,877.818939396253
910,842.909923722545
911,935.633500362077
912,865.884805968424
913,922.956576125711
914,887.616225656806
915,864.208075339237
916,915.332591919723
917,882.056460515232
918,853.718466408653
919,848.330963830173
920,898.646102907005
921,851.524153986466
922,922.257017385578
923,838.623808223128
924,848.248397038507
925,930.157882779386
926,935.65158166035
927,926.063666725982
928,936.204171045742
929,927.443965166385
930,955.969531543335
931,938.875701793862
932,917.266122745146
933,898.291278345743
934,885.712734948218
935,991.388020469079
936,884.286473877553
937,893.233801748327
938,848.803441615761
939,846.008553628388
940,888.502580709304
941,973.338499224032
942,871.1179932464
943,893.44528179153
944,923.818858694416
945,843.232134777922
946,887.874718482446
947,802.558126928343
948,858.555102759376
949,839.956197084233
950,928.281549574691
951,948.897481032429
952,902.82189040714
953,890.841062040374
954,917.434231232197
955,860.494296732475
956,905.943624886379
957,819.835949530054
958,859.627450002168
959,910.574533084175
960,868.123357063028
961,913.738057800991
962,843.568810900106
963,927.389929937402
964,956.707571841354
965,916.746137491718
966,937.751717620966
967,925.057414681622
968,878.4783241923
969,838.363370140301
970,856.275074707417
971,905.870854215551
972,875.516164184475
973,941.892552659396
974,985.69648786496
975,921.491831641106
976,946.282287532682
977,898.603826964085
978,949.888204463699
979,852.555799014925
980,922.081002607869
981,846.974715189106
982,957.022045445134
983,930.373462152056
984,907.738760384615
985,885.277459837031
986,936.818129808977
987,833.01662135715
988,887.857506538712
989,860.410720973508
990,864.62391309996
991,841.709404756009
992,943.211950373268
993,865.200379340837
994,879.523218538918
995,851.113878307195
996,910.051063513514
997,850.238702168106
998,867.816014744691
999,913.050042501593
1000,877.399299132216
1001,977.806070709834
1002,920.177370827849
1003,1005.79616022066
1004,820.557826856704
1005,1007.66799948878
1006,885.943363577215
1007,879.333953267676
1008,855.538241528833
1009,845.206230885189
1010,901.007434984422
1011,917.636716755442
1012,847.928915827768
1013,916.158860359399
1014,858.784404278165
1015,894.758277493369
1016,880.394707764543
1017,848.850658142852
1018,850.193591904797
1019,867.389133913137
1020,952.585165560071
1021,898.35801553115
1022,919.540974499891
1023,944.763487774951
1024,897.32759035335
1025,901.507748032876
1026,983.133513228662
1027,846.378330744803
1028,851.183176078717
1029,866.978140969863
1030,948.835073817056
1031,851.401204614449
1032,845.407917819277
1033,867.419651595716
1034,909.236574780065
1035,826.643478975922
1036,840.953073233584
1037,902.707926010829
1038,959.354668206361
1039,843.906964609501
1040,885.950891917499
1041,850.659665706553
1042,858.057142401391
1043,885.927599814531
1044,853.789096982655
1045,858.342114787098
1046,838.600074213653
1047,849.579225681082
1048,923.091404745355
1049,798.571400156739
1050,893.370343788483
1051,860.17000753335
1052,978.710464652293
1053,852.861684889955
1054,923.071532815986
1055,897.598024422827
1056,924.10589847283
1057,837.66221718218
1058,843.879892422367
1059,871.50277370181
1060,918.683865877218
1061,811.408204650827
1062,886.79598136511
1063,983.93928826334
1064,893.856575040933
1065,858.59155853375
1066,942.616158336619
1067,952.652642983187
1068,840.736879871009
1069,939.619988687307
1070,915.600762337956
1071,867.646534285086
1072,983.654168977388
1073,856.137128351853
1074,965.599285671575
1075,921.837393296897
1076,958.799011158146
1077,917.967793606585
1078,974.911054159515
1079,901.938246298421
1080,831.131082458698
1081,920.3288637644
1082,897.362599794695
1083,989.037630588864
1084,968.45121134806
1085,910.371525721072
1086,919.40714419217
1087,855.446289373212
1088,915.177228932094
1089,991.974673760866
1090,804.803654015777
1091,934.182989664056
1092,1018.01557344764
1093,905.116198360731
1094,883.553174535147
1095,882.071753870841
1096,914.999995827617
1097,952.891037601497
1098,870.535560722215
1099,857.469771575095
1100,880.280970423803
1101,881.034309437018
1102,857.242391936845
1103,901.339228799741
1104,837.387879546804
1105,942.489028708791
1106,941.611328440616
1107,852.006795745881
1108,929.393450894451
1109,879.48142862237
1110,928.638804901464
1111,865.955160542915
1112,932.700552293027
1113,893.510162258608
1114,825.423612391576
1115,851.358298935433
1116,916.907204020608
1117,843.626353279353
1118,935.910262295554
1119,872.814175758773
1120,899.630301890167
1121,842.622014635024
1122,876.080771758265
1123,903.454619797951
1124,841.452435577172
1125,927.580225781421
1126,930.708872464515
1127,915.880687216995
1128,838.890787357319
1129,840.38128823381
1130,910.878644118449
1131,899.014600345763
1132,872.203743563863
1133,919.83338058574
1134,904.600249438896
1135,873.108335991477
1136,921.714877523395
1137,849.165599787724
1138,977.307964703927
1139,920.150958939295
1140,944.586546566716
1141,836.111986013246
1142,927.958972124557
1143,816.979575458681
1144,878.68793024942
1145,956.218482515455
1146,933.714878501589
1147,850.737542684335
1148,872.096234343044
1149,914.356626665569
1150,880.158604554352
1151,853.582566868325
1152,852.085072116548
1153,929.344633497691
1154,841.024566182736
1155,914.007538497317
1156,976.540030139295
1157,1012.08987810081
1158,896.407017018704
1159,916.449279274486
1160,845.892409709777
1161,918.401659447132
1162,878.933355350557
1163,816.505424188654
1164,870.130608238091
1165,881.55681349762
1166,838.068409796397
1167,864.052387926509
1168,910.265854264086
1169,915.816158892994
1170,844.04773003931
1171,875.98954228306
1172,898.450302211597
1173,871.380711188322
1174,850.119021356135
1175,850.464404909304
1176,898.11421365662
1177,830.47645506011
1178,900.390687991356
1179,929.514526368905
1180,847.742503300251
1181,860.712693460184
1182,945.45260363858
1183,930.235900760279
1184,826.960571651885
1185,887.831149965001
1186,858.046074583384
1187,823.815351251586
1188,900.371234247534
1189,907.536685930143
1190,870.130608238091
1191,856.666125323507
1192,899.563554462322
1193,910.218196227099
1194,840.398029238087
1195,857.057083895023
1196,911.628181111562
1197,911.551540905275
1198,949.065853444146
1199,868.297652829118
1200,934.632835744633
1201,923.894273169397
1202,846.113534914475
1203,883.695418898118
1204,879.227704416218
1205,896.136544107008
1206,842.878126312804
1207,1012.43499970713
1208,885.210932609931
1209,961.225413286244
1210,982.732072331244
1211,889.754869874814
1212,987.355209416608
1213,936.905131122621
1214,844.948930648854
1215,877.813536182279
1216,904.001466476053
1217,891.877679659621
1218,952.362378011239
1219,913.202938965347
1220,856.48379508697
1221,878.669437160119
1222,927.773650490286
1223,959.218975750729
1224,890.596727136392
1225,847.044840083909
1226,932.670456264037
1227,839.829367493236
1228,848.665207001584
1229,910.256725431958
1230,851.605415684389
1231,874.435439641602
1232,881.865424842341
1233,903.903050978668
1234,925.677536592601
1235,895.615042264675
1236,879.897789597846
1237,855.126990804332
1238,845.760383109184
1239,935.112924114699
1240,912.912153770259
1241,914.259583657069
1242,873.475828938928
1243,943.196672915437
1244,837.679913364918
1245,902.312095266461
1246,888.504903800713
1247,923.071532815986
1248,899.471381596799
1249,930.929498986778
1250,877.106808093784
1251,835.793928252751
1252,867.369607176282
1253,919.042097875092
1254,847.541056711212
1255,818.722845168566
1256,830.398357086116
1257,913.876342220989
1258,959.884057474541
1259,940.25849717349
1260,948.20018833589
1261,978.393717649073
1262,854.818217893
1263,907.986923816046
1264,863.447746965321
1265,933.391792960436
1266,864.382586747859
1267,855.905862135303
1268,912.188463330065
1269,841.879791679996
1270,907.732551782392
1271,900.836649080651
1272,894.639845155238
1273,835.365832511583
1274,847.088573863206
1275,933.937153956067
1276,938.521779106246
1277,909.354846781091
1278,910.708798903986
1279,830.808671587991
1280,907.323204434215
1281,942.491448482906
1282,906.53758504345
1283,880.819642029004
1284,837.587684147118
1285,847.65240541083
1286,938.411882629181
1287,981.976750090689
1288,835.13158532836
1289,898.591281850051
1290,1001.09363260097
1291,937.787881289449
1292,906.744185912554
1293,923.687432171064
1294,853.02739122654
1295,870.029011081919
1296,873.954009135108
1297,926.260538615461
1298,952.362378011239
1299,835.295199430795
1300,892.194295911104
1301,894.474967358925
1302,858.525528116879
1303,845.392628505244
1304,865.921223845624
1305,830.163066825655
1306,917.529458982011
1307,849.418441659916
1308,871.780295869627
1309,837.556396340486
1310,886.915833767503
1311,941.815999331739
1312,821.920746487158
1313,896.028747713121
1314,851.611544313942
1315,950.050182432213
1316,921.486273530216
1317,872.386612002796
1318,851.055921039107
1319,965.440306604913
1320,912.208583097745
1321,844.113973067215
1322,947.725170893114
1323,914.70524878279
1324,940.020646943449
1325,931.294603354108
1326,845.537740280619
1327,852.259598752018
1328,842.056228041984
1329,864.575656977526
1330,820.590194050601
1331,849.93565819184
1332,860.594994386629
1333,888.979741916657
1334,887.576406112232
1335,851.113912129411
1336,889.559333545083
1337,843.696157627171
1338,932.736242943676
1339,924.466979457691
1340,845.77695512936
1341,900.85168600989
1342,860.936358055973
1343,906.652140089936
1344,900.759876694094
1345,983.125921204148
1346,833.428616039513
1347,906.66280731796
1348,915.74021323357
1349,862.957128508759
1350,941.521186391328
1351,864.410231401096
1352,862.631425555388
1353,853.234498196092
1354,855.278773228187
1355,890.650481540782
1356,857.406676249055
1357,885.193311892945
1358,922.999697890948
1359,981.149438921362
1360,911.793015368705
1361,892.241145441672
1362,939.511229648575
1363,877.451896346422
1364,940.477176026223
1365,839.939450416117
1366,940.611309938497
1367,916.469488342133
1368,930.100357829637
1369,856.490415926019
1370,928.149226932117
1371,991.218622839078
1372,907.788791226179
1373,901.227953520211
1374,851.656124485628
1375,937.780614531264
1376,842.767155244568
1377,904.801659084595
1378,1009.1146535085
1379,934.890506883123
1380,860.522181213644
1381,873.663122777871
1382,840.269011185723
1383,924.6559674733
1384,849.12865969514
1385,840.427731334959
1386,833.195362118247
1387,922.352508128388
1388,948.172512907549
1389,849.258926869734
1390,900.935367139857
1391,928.716279475047
1392,826.297588852714
1393,857.469771575095
1394,845.879125930238
1395,958.121154457986
1396,854.46797874858
1397,898.645415500432
1398,860.653770835634
1399,873.296606229342
1400,992.138160971648
1401,849.177590757332
1402,848.084503075966
1403,855.632934120134
1404,841.825625398138
1405,861.59143964143
1406,876.947219018359
1407,913.748189637365
1408,1019.96805768502
1409,827.076276336549
1410,875.769615482946
1411,850.662190748146
1412,903.430564736758
1413,852.696103582421
1414,969.256600521272
1415,857.415127625369
1416,956.687876136479
1417,926.702190164651
1418,951.183993800165
1419,905.996207087504
1420,847.123161350013
1421,925.333535358121
1422,890.486926156096
1423,850.292651309253
1424,920.538422078636
1425,856.916764927839
1426,906.515443149838
1427,862.556601329125
1428,860.536565053189
1429,978.520333859065
1430,876.366146028959
1431,890.273509413455
1432,960.404959476873
1433,868.664675347987
1434,918.091251335296
1435,841.606168694663
1436,829.572061319152
1437,940.096070489162
1438,849.775143065024
1439,861.791574962292
1440,877.57053652835
1441,868.985573718703
1442,860.838450901618
1443,868.138591398951
1444,1019.96805768502
1445,977.742179952809
1446,929.435491016746
1447,851.362261841961
1448,938.085574780693
1449,869.240401916963
1450,935.138550987132
1451,879.020548593529
1452,887.337560914282
1453,946.851335890213
1454,863.640893936579
1455,835.233064945991
1456,838.765156805646
1457,936.809858506167
1458,971.645751374264
1459,876.837068192384
1460,907.85671127557
1461,878.116692905984
1462,832.121463789023
1463,841.527581714676
1464,844.753519069505
1465,947.53132197354
1466,901.776374643698
1467,860.94116075529
1468,845.186833802509
1469,931.013847412731
1470,860.754452254056
1471,936.905961331271
1472,957.887787639047
1473,851.641515472729
1474,944.31372174641
1475,924.204154460735
1476,971.234878576288
1477,918.81368104805
1478,863.241750196365
1479,851.312324494109
1480,850.268735132413
1481,918.572417424468
1482,849.293185308547
1483,940.956064936167
1484,938.116532237109
1485,896.617725026925
1486,860.00412437458
1487,848.699372790652
1488,847.859942390089
1489,844.138533983321
1490,846.878868417043
1491,832.972460850651
1492,933.995042010589
1493,950.324780483192
1494,841.729777762899
1495,835.926558814652
1496,844.963101899877
